,Country Name,Year,Agriculture Value Added (Annual % Growth),Industry Value Added (Annual % Growth),Manufacturing Value Added (Annual % Growth),Service Value Added (Annual % Growth)
1926,Mozambique,1992,-20.0178531422763,-8.873462339654,-7.90694670532534,5.51380634590286
1927,Mauritania,1992,6.86483843407677,-0.528736388511277,7.97658890023179,-1.32834167281139
1928,Mauritius,1992,6.25209583824771,6.97539446406314,6.63032616982659,6.76374762277376
1929,Malaysia,1992,6.85866844661524,6.76816330083869,7.00148114235944,12.8832777387149
1930,Namibia,1992,-21.1055672219473,14.8808191438667,11.5454520905814,6.22628596099068
1931,Niger,1992,4.0024609464415,2.44450742044123,1.620370425427,0.843647602947399
1932,Nigeria,1992,2.33804502706366,6.12633633739827,12.060445193015,3.482541889491
1933,Nicaragua,1992,3.05808035165029,-0.794782919333613,-5.13562952480964,1.2312242574631
1934,Netherlands,1992,3.61838156138123,-0.0148802744881351,1.10718410802816,1.89388367588015
1935,Norway,1992,-5.1989452556181,5.66794583614664,0.995361360837649,2.27988420060305
1936,Nepal,1992,-1.06442970414716,16.8263470204323,32.0021297147274,6.57295674284353
1937,New Zealand,1992,-12.4009949763919,2.51607873527588,4.48796402713751,1.77215001742556
1938,Pakistan,1992,9.50131828682798,7.16400289564183,7.21974373364451,6.75878280586346
1939,Panama,1992,4.41399836888013,9.52936673155121,9.15534560894586,8.16759269078685
1940,Pre-demographic dividend,1992,3.00592209904535,3.11054076062123,1.08678434032883,5.68361698283508
1941,Paraguay,1992,4.50693063629089,0.444252916160792,5.57347412896243,1.9949982395558
1942,South Asia,1992,6.57594978246561,4.03018842086915,4.35799655066313,5.8603546954634
1943,Saudi Arabia,1992,6.03205774640412,2.62663005402362,3.65516907276427,6.00678184441701
1944,Sudan,1992,24.5048456495786,-1.10991760771638,29.9985141437972,-1.50191174525371
1945,Singapore,1992,-4.54754248966468,4.96863483812177,2.29561486505476,7.38285227819577
1946,El Salvador,1992,5.38209390953635,4.39898693746858,5.21598090450483,4.44922486936899
1947,Sub-Saharan Africa (excluding high income),1992,-1.30715258077296,-0.0351798288437237,-0.570544793379042,0.776831646280328
1948,Sub-Saharan Africa,1992,-1.31183952124182,-0.0372771540695851,-0.567350281026563,0.782762104651113
1949,Suriname,1992,2.26629488697392,-0.903955590324074,-15.1832458619759,1.40350714995721
1950,Sweden,1992,-2.41476401931409,-4.29231198603432,-4.76707592323903,-0.625281078836622
1951,Eswatini,1992,-18.3181209920061,5.11369390521776,2.75449330671999,12.2987280284671
1952,Seychelles,1992,-14.640124861868,-4.69083182240834,5.21428985921982,4.32926345714648
1953,Togo,1992,1.22344500933495,-7.68966492475623,2.81540202954832,-6.29480185900849
1954,Tajikistan,1992,-26.7000004436037,-28.5296914715401,-23.2999976506775,-29.3096509202382
1955,Latin America & the Caribbean (IDA & IBRD countries),1992,1.92726612680248,1.95759735904531,1.70739722400906,3.53127399509199
1956,South Asia (IDA & IBRD),1992,6.57594978246563,4.03018842086912,4.35799655066313,5.8603546954634
1957,Sub-Saharan Africa (IDA & IBRD countries),1992,-1.31183952124181,-0.0372771540695567,-0.567350281026563,0.782762104651084
1958,Trinidad and Tobago,1992,-1.14675256809011,-2.77219865541615,-0.386191623850337,-0.575213799638618
1959,Turkiye,1992,4.28663776219092,5.9945050181274,5.76933176280205,6.46582825579121
1960,Tanzania,1992,1.23669040947532,0.0435565426529791,-4.04854956073513,3.4460112768232
1961,Uganda,1992,-0.982889295598511,8.41706631369739,15.2689561634915,7.0979801506156
1962,Ukraine,1992,-9.96200724752829,-16.9934547670845,-11.8477365199115,4.37344179317869
1963,Uruguay,1992,11.0070919088919,6.23571162575907,1.52761455371177,13.0379568995447
1964,St. Vincent and the Grenadines,1992,9.70314815547728,11.7336348853104,15.9676514456958,4.65207221036185
1965,"Venezuela, RB",1992,2.02213362950737,6.32885841326696,6.25495736752546,5.33573878525746
1966,Viet Nam,1992,6.87839675114282,12.7881906334883,13.7223804856311,7.45993860639658
1967,South Africa,1992,-27.2605324449424,-1.57400245339048,-3.27935734479509,-0.142921653794403
1968,Zambia,1992,-33.0710821637012,9.62568366910799,12.001379809425,-4.49205063229667
1969,Zimbabwe,1992,-23.1915602804508,-5.06696097995682,-8.47681876499273,0.438988125263663
1970,Africa Eastern and Southern,1993,6.50484353127831,-1.29613484879059,-2.24773600531614,0.594410494720378
1971,Africa Western and Central,1993,3.65256089050104,-5.21382714247521,-16.4449734727302,0.473405596069384
1972,Argentina,1993,2.42567218738452,5.47029702567141,3.5310838221374,7.28931943351235
1973,Armenia,1993,-5.79999773857412,0.684444568329766,8.90000506449012,-22.6886605255309
1974,Antigua and Barbuda,1993,3.72146118721462,-5.53066003642778,-4.984520123839,7.24123922467766
1975,Australia,1993,5.25925676358614,2.6590229531264,2.13564106373497,3.09358730885099
1976,Austria,1993,-1.83032881935635,-0.186300695888605,-2.14004208925348,0.936448374085572
1977,Azerbaijan,1993,-16.2999977525712,-25.1340900963064,-19.6721285918119,-12.3650031906828
1978,Benin,1993,10.126930976101,-1.7936451905133,-6.30435271710071,5.10519574564543
1979,Burkina Faso,1993,9.81505264215494,5.27412928408101,6.48445054914208,-0.354161255493196
1980,Bangladesh,1993,2.38907673891462,8.09418660626446,8.74064581564117,3.87690545177053
1981,"Bahamas, The",1993,10.3795007930497,-10.7253112326492,-3.32608551737647,3.08656342208913
1982,Belarus,1993,1.58422814652472,-11.7129805113013,-9.46436921053045,-9.00771687123843
1983,Belize,1993,5.09518477043673,9.34501460158532,2.74551214361141,4.92992580379226
1984,Bolivia,1993,4.14354720891251,5.42509760911322,4.08008831923014,4.272436052516
1985,Brazil,1993,-0.0699999345050344,7.00999999313746,8.3096662797787,3.21000000014462
1986,Barbados,1993,-4.63456386688547,1.37347361760641,1.15980045512265,1.82983258453173
1987,Brunei Darussalam,1993,11.4882514929095,-2.08938420508086,-11.0109972074109,5.79217899040547
1988,Bhutan,1993,-0.165454693141143,1.32217862267487,1.9308868496402,5.84738448531918
1989,Botswana,1993,-2.45256338506323,-0.836820481355744,-8.57200491926037,10.0396855622651
1990,Switzerland,1993,-4.08558212488344,-0.386137086747922,-0.0157461297244765,-0.0994847346134407
1991,Chile,1993,3.12282670129261,7.63680028404595,7.25518938039467,5.82915720997015
1992,Cameroon,1993,12.4074906333216,-9.94122851570771,-16.6180281905863,-21.7759604226277
1993,"Congo, Dem. Rep.",1993,1.8789150887101,-14.497042716681,-12.2282615774509,-21.3049573035183
1994,"Congo, Rep.",1993,-9.73902388001765,4.84694054313495,-1.8000000937446,-3.67096432694349
1995,Colombia,1993,1.70929571665485,4.2363952800394,-1.25579932109042,6.38533816445903
1996,Cabo Verde,1993,28.0694551947721,3.66990581564279,5.58175412675592,7.85508125158327
1997,Costa Rica,1993,4.16109821768235,5.94990116640733,5.11610665795408,6.87382080181411
1998,Caribbean small states,1993,0.474862340837873,-0.62639438788824,-4.60828736523611,2.80116904023431
1999,Cyprus,1993,3.75275144549194,-3.16047402460281,-6.00336938518559,1.96780996684001
2000,Germany,1993,-1.6047749095309,-5.6921347508619,-8.06920260734498,1.26713749562435
2001,Dominica,1993,-0.12797198087155,0.966481595722811,1.48707947342758,2.34981745768337
2002,Denmark,1993,24.3542450316588,-5.1937688736804,-2.36770681510994,2.55212407068299
2003,Dominican Republic,1993,1.82387707576555,6.53997155161687,2.74398895127825,7.31117715745411
2004,Early-demographic dividend,1993,1.97664827392441,2.89105903179214,3.65194633203639,4.97356602255992
2005,Europe & Central Asia (excluding high income),1993,-1.53081151654081,-8.28259217271781,-3.20986003243839,1.55654866205175
2006,Europe & Central Asia,1993,-1.79618767761569,-4.40587813539642,-3.62349999380118,-0.215254752626507
2007,Ecuador,1993,-0.49831892311974,3.81405304024867,4.43248094398191,2.46699446813767
2008,Euro area,1993,-1.59627421071571,-4.19958791864438,-4.96339343527252,1.05639555699668
2009,Ethiopia,1993,6.58693421389005,26.8978086319581,29.7223260367005,21.8761920838574
2010,Finland,1993,8.4288990825688,-1.20176258512485,5.44702211368877,-0.205133464960639
2011,Fiji,1993,0.77566949669415,5.53963697119615,12.0736021646032,1.93364150009604
2012,France,1993,-5.92627986121498,-4.0268289201765,-1.95108609604442,1.02303325804579
2013,Gabon,1993,4.30194805173178,6.27274050799275,-1.11982083718412,0.0
2014,United Kingdom,1993,-7.60734034227063,1.02177239831445,1.39162339399786,3.22018154069499
2015,Grenada,1993,-4.15816500265606,-1.12176439029969,-12.4560422843153,-0.186144925966602
2016,Guatemala,1993,2.20098764150532,2.22824291001614,2.89210205702042,4.28662030398912
2017,Guyana,1993,5.35168194625987,21.3133641253624,4.00000002293982,3.41880347500987
2018,Honduras,1993,-1.61913709824707,9.67866108451918,6.18856728679596,9.38769962204596
2019,Heavily indebted poor countries (HIPC),1993,5.70173329312178,-3.65853006377603,-6.21240142400399,-2.0820504421678
2020,Haiti,1993,1.56832512835456,-19.5078306098569,-5.0281060208378,-4.73210728472587
2021,IDA total,1993,1.30543594334847,-3.19725509149006,-7.22975122413467,2.2333834702135
2022,IDA blend,1993,-1.10120043582472,-4.15249460092241,-10.6222807019576,2.21670966255533
2023,Indonesia,1993,1.41916575469465,7.20589329175374,9.34889999914262,8.00232046603368
2024,India,1993,3.32270683139868,5.20404060002093,8.59134107345719,7.74914067293591
2025,"Iran, Islamic Rep.",1993,0.963776312094126,2.43517092407754,-5.23621813261131,0.523698214085002
2026,Iraq,1993,-1.11837820936641,-9.53041251746662,140.581818176961,38.1182774668345
2027,Italy,1993,-0.454096722980864,-3.3102672135893,-2.68670488055086,0.663662691538718
2028,Jordan,1993,-22.6901200136361,8.5032289262231,1.16529362585133,5.87272751548656
2029,Kyrgyz Republic,1993,-8.6321608738926,-22.8680223888511,-23.0662699866796,-15.2214159357894
2030,Kiribati,1993,-1.78862484345782,9.37774881098237,6.85556493275026,3.27435572299606
2031,St. Kitts and Nevis,1993,3.30959363217427,5.80041580041579,2.0481144343303,6.09996711608022
2032,"Korea, Rep.",1993,-4.2197566785503,7.84807044071117,7.19410053128202,8.21310959506509
2033,Latin America & Caribbean (excluding high income),1993,1.55298512492384,3.5581762445905,3.08542097442199,4.26815890015216
2034,Lebanon,1993,7.48637784492834,9.80392538496626,9.80392538829271,10.0155151692248
2035,St. Lucia,1993,-1.79391333805168,-0.722977252371422,-2.8684797309329,2.42582120480704
2036,Latin America & Caribbean,1993,1.47716153164843,3.68511815873178,3.05590614083783,4.33255538790223
2037,Low income,1993,3.66779774875158,-5.28018922172522,-8.98231413473971,1.60917004737892
2038,Sri Lanka,1993,4.73228701298947,9.35821721545469,10.4999999778356,6.47845937321945
2039,Lower middle income,1993,2.02218787613396,1.40919165390174,0.755665407553607,4.3994849924822
2040,Lesotho,1993,1.6585628868538,4.06405895839134,15.0124665017946,2.24563944423517
2041,Morocco,1993,-6.32255655495894,-0.946554653678405,-0.878166262423491,0.304673560189954
2042,Mexico,1993,5.08411651740484,0.520354048048418,-0.674433174823335,4.33599798384728
2043,North Macedonia,1993,-18.8188236274218,-12.8422357284841,-14.4015166393845,-0.553881479388323
2044,Mozambique,1993,24.4076531453613,-2.52886477431105,-5.66219527801856,4.91399834529034
2045,Mauritania,1993,9.39460360157398,6.34980726853914,5.29675779847672,-2.60832873209755
2046,Mauritius,1993,-5.87506157310358,4.65329897292739,3.90939796290752,7.231795196532
2047,Malaysia,1993,-3.13886637071812,7.56137072014114,14.5809772004676,20.0022867523054
2048,Namibia,1993,-2.72121318642186,-12.8321918816887,9.05517643488292,4.20132421446647
2049,Niger,1993,1.72049688594164,-3.11508612693545,-2.50569481103021,1.82584937576739
2050,Nigeria,1993,1.87420035764345,-6.81127343443531,-17.5104704008589,3.58050295874102
2051,Nicaragua,1993,1.82194134889943,0.606578066625559,0.0467550328194335,-1.50485840459378
2052,Netherlands,1993,2.83019122363935,-0.818212644351647,-0.712431036823659,1.8062952772179
2053,Norway,1993,14.8995350381933,1.29332657507064,1.7828375040275,3.34642881266927
2054,Nepal,1993,-0.619878830159649,4.75824374214251,6.21218248145216,6.49712879939881
2055,New Zealand,1993,17.0175489266165,6.79111107939549,6.61025969074321,5.32266342817978
2056,Pakistan,1993,-5.28602751574785,4.89768065428144,4.44027821861059,4.63395605310161
2057,Panama,1993,0.0416529062387667,15.2574940994758,6.33116599632334,2.3622828174209
2058,Pre-demographic dividend,1993,3.58789043731602,-6.23635767035758,-8.40725951868457,5.44952776547605
2059,Paraguay,1993,6.84611233183719,4.58452844827393,4.765882237041,3.80160408740025
2060,South Asia,1993,1.91881293071728,5.48888325778225,8.1239022631492,6.61174204250455
2061,Saudi Arabia,1993,3.50143911900889,-0.95984087230066,3.92353889654851,1.3671742593705
2062,Sudan,1993,1.64686640646734,8.11005770562628,-2.23316754322062,5.02574189063141
2063,Singapore,1993,-4.28296438883542,9.36559652080624,9.66597220632342,12.4657965382046
2064,El Salvador,1993,-3.93082952026523,9.93849603131865,7.41785857141019,3.5831711163983
2065,Sub-Saharan Africa (excluding high income),1993,5.30160642268763,-3.30348490705528,-8.59594015860903,0.555882534494941
2066,Sub-Saharan Africa,1993,5.29801091749566,-3.29609048030666,-8.59386225026148,0.552691954895408
2067,Suriname,1993,-7.20221554101958,-10.9464107308137,-20.0617295700741,-1.38408146759824
2068,Sweden,1993,1.55367897028647,-3.45223869670266,0.237993425102331,-1.91591611485694
2069,Eswatini,1993,-7.06875135982888,1.23491083955527,0.909088392755521,7.6556194220678
2070,Seychelles,1993,-6.52360030638503,13.9121339185873,-5.03989677610475,-1.29035335039227
2071,Togo,1993,5.99437508696677,-29.3778979821322,-37.9332734752055,-26.4905657458666
2072,Tajikistan,1993,-4.39999309372229,-10.0602075619927,-17.8000034840614,-18.5871215433556
2073,Latin America & the Caribbean (IDA & IBRD countries),1993,2.12378279294244,4.03658698519969,3.30414093715572,4.33905517507529
2074,South Asia (IDA & IBRD),1993,1.91881293071728,5.48888325778228,8.1239022631492,6.61174204250455
2075,Sub-Saharan Africa (IDA & IBRD countries),1993,5.29801091749572,-3.29609048030667,-8.59386225026148,0.552691954895408
2076,Trinidad and Tobago,1993,8.41525135121488,-5.99249092235475,-3.40297129890831,2.53052653572084
2077,Turkiye,1993,-1.28383566595808,8.14066224253938,9.29587681571844,9.80228175279069
2078,Tanzania,1993,3.10580305355693,-3.8574289643136,0.626260874572978,-1.30450963296649
2079,Uganda,1993,9.33240723928364,8.38903023376925,7.34053471834686,7.76516295325922
2080,Ukraine,1993,5.47836020911203,-22.2592380889502,-22.1224717507098,-15.0616734230893
2081,Uruguay,1993,-5.72040035265866,-1.87771146762192,-8.98437500342077,15.7795899733548
2082,St. Vincent and the Grenadines,1993,-7.77358441404868,0.46256800005726,-3.97253865439129,8.17142942755937
2083,"Venezuela, RB",1993,3.02563650056844,2.07565212022713,-1.37187842411785,-1.31507029395473
2084,Viet Nam,1993,3.27889793888008,12.6242019206347,9.52552206216654,8.62487873769606
2085,South Africa,1993,24.0072992197791,0.51421554806474,-0.182107817800514,0.714965912340233
2086,Zambia,1993,68.1117396972732,-7.98515823819262,-7.86909990966589,7.25001888464905
2087,Zimbabwe,1993,27.122076788363,-6.222450590083,-7.74240295806057,0.631307064365913
2088,Africa Eastern and Southern,1994,-0.704371952604333,2.01286459765086,1.95900267891808,2.77524021024551
2089,Africa Western and Central,1994,2.52183659399567,-3.62561720742119,-10.8996433627419,1.88154461715388
2090,Argentina,1994,7.27758854713385,6.20635123777579,4.49963606306558,6.38903154057016
2091,Armenia,1994,3.09999569733905,8.73140588609991,9.60000077293755,7.14531096425853
2092,Antigua and Barbuda,1994,-2.7294739159146,4.2814297955686,2.00391006842619,6.32728782335694
2093,Australia,1994,4.13865949683118,4.17619894918822,4.46107131168405,5.25094940576756
2094,Austria,1994,7.80157313043148,4.53938333959411,3.70900551006616,1.35708546986086
2095,Azerbaijan,1994,-12.8000026196097,-27.2561038830158,-28.5714320371238,-4.68797603238725
2096,Benin,1994,3.28273748803325,4.83391297563558,8.06147744125232,0.17956414924798
2097,Burkina Faso,1994,0.525940599502377,-4.56299688549807,-7.44037826221418,-4.94444314390964
2098,Bangladesh,1994,0.737008391932889,8.12966918611215,8.17847589547986,4.05069369228271
2099,"Bahamas, The",1994,1.04109798332952,12.0819379669817,2.83834861536192,0.904288318200884
2100,Belarus,1994,-15.901328673954,-17.3612746851449,-16.6031131811136,2.76959084479564
2101,Belize,1994,3.72935535428876,-9.91987790919498,0.565262076053457,2.78912633563797
2102,Bolivia,1994,6.67234970436195,4.67729784096529,5.4120595563881,4.32210742025509
2103,Brazil,1994,5.44987694172137,6.73131544470802,6.95405100986545,1.80252199144546
2104,Barbados,1994,-0.186920980101718,0.730480916485575,-1.4012818167062,4.87589156498554
2105,Brunei Darussalam,1994,9.52731754722362,-0.497033520465024,62.958173872436,7.13707752982609
2106,Bhutan,1994,0.283011045473131,7.03607255198702,20.6649390741722,2.42366832551156
2107,Botswana,1994,-3.05991407579391,2.55277710183893,3.43060078448718,11.0822423595443
2108,Switzerland,1994,-6.24434354041726,3.18359519699784,3.17660707801244,0.332016702332922
2109,Chile,1994,7.54283735307773,4.48097103810913,4.08181046309646,5.14909880096492
2110,Cameroon,1994,6.84170169173106,-1.80753661152949,1.36873208681278,2.22551902444326
2111,"Congo, Dem. Rep.",1994,-0.819673778931261,-2.07612171877992,-7.43033505512099,-6.75634382526027
2112,"Congo, Rep.",1994,-3.18654344193764,-3.12404366788853,-17.4999998458203,-8.16464904331289
2113,Colombia,1994,2.53997315212015,3.64779278651552,1.82412802432775,8.04125364181793
2114,Cabo Verde,1994,11.1980534962502,18.904080942744,21.3208654977989,20.7594984850709
2115,Costa Rica,1994,5.36850818767849,3.61141212461618,1.84801073906354,4.63632253126556
2116,Caribbean small states,1994,0.160429598252108,4.23328570929895,0.975959643421092,2.08344268722938
2117,Cyprus,1994,-10.9219690735046,2.66858590029891,2.97810299409853,8.08495812451393
2118,Czechia,1994,18.1543271635642,1.63888600755548,9.71136260857659,1.45745308290151
2119,Germany,1994,-21.8548963812886,2.80401893996765,2.84441965169675,2.42888541428165
2120,Dominica,1994,-4.64661451308336,0.621181262729124,-9.63247657938986,4.34312644572714
2121,Denmark,1994,3.50969252104692,7.90703364089281,10.8798429943487,3.34025143119628
2122,Dominican Republic,1994,-5.65991756925246,5.23940056967531,2.34341533770478,3.653453490213
2123,Early-demographic dividend,1994,2.44418000046862,4.27560222511534,4.84440893018517,3.26896878690694
2124,Europe & Central Asia (excluding high income),1994,-5.81857596888442,-17.4327015422177,-16.2746029767221,-5.45197724874875
2125,Europe & Central Asia,1994,-5.26914758649816,-0.205751874080335,3.5532394602388,1.88189705934754
2126,Ecuador,1994,5.28889011362243,7.2049172589149,6.42598669761654,1.91278361130067
2127,Euro area,1994,-4.74293853388311,2.71435964868904,4.23173612173227,2.33361977993498
2128,Ethiopia,1994,-2.57982081587056,7.20944772559848,11.2427809884635,9.63063358455787
2129,Finland,1994,1.24272871496562,4.26408974185702,12.7822450948858,4.89349674965955
2130,Fiji,1994,10.9532399682627,3.93666694881813,7.04844162826905,3.51368752060421
2131,France,1994,0.571531302821398,0.680184186605985,3.27730089075209,2.52101263212082
2132,Gabon,1994,1.47859921304266,9.05231443181678,-4.98301237520651,0.0
2133,United Kingdom,1994,-0.793216319637821,3.6473915263108,4.8897518882699,3.62355956750304
2134,Grenada,1994,-6.13778029168242,5.44225773363883,7.57809658516872,2.48097939937935
2135,Guatemala,1994,2.44773660169908,2.45150699538502,2.95495508457455,5.27962045500206
2136,Guyana,1994,11.1756167566079,9.78157650354201,5.94405565098425,7.59297512128414
2137,Honduras,1994,-2.07168954372273,1.01625046165408,4.92496444171431,-1.95864110479921
2138,Heavily indebted poor countries (HIPC),1994,-1.31532197839009,-2.25979298859555,-5.5181504151977,0.784472541056445
2139,Haiti,1994,-3.66125963473897,-30.4874745638043,-35.9050120012931,-11.0278896072371
2140,IDA total,1994,0.175222258575019,-1.87598591000217,-3.6239513088972,2.26859573785335
2141,IDA blend,1994,3.21858314599737,-2.80738587136459,-4.91999900262715,2.40073454745546
2142,Indonesia,1994,0.555938090681195,11.1680181438327,12.3615516279472,7.09017210475918
2143,IDA only,1994,-2.64476816282257,-0.190325334504081,-1.61829390020506,2.1254530343809
2144,India,1994,4.71598013566729,9.14675385626866,10.8211832447252,5.05222775927993
2145,"Iran, Islamic Rep.",1994,2.11132202553846,-3.30617266488532,3.32697821602825,2.32317375298317
2146,Iraq,1994,7.11831405205999,13.5418558643295,4.03567110378683,-4.47063911357718
2147,Italy,1994,1.45647853031721,3.65930900001661,6.85140438512082,1.77184647692259
2148,Jamaica,1994,5.66733067729083,-0.110558027094655,2.36442822542982,2.3916325730101
2149,Jordan,1994,-13.9409331770771,12.0533143795031,17.3501043511213,3.98806811873531
2150,Kyrgyz Republic,1994,-8.60553984344071,-37.3049392179983,-36.0803265964643,-16.5810944877814
2151,Kiribati,1994,3.4088026874405,-2.15642809046318,2.83890946362781,10.519841013492
2152,St. Kitts and Nevis,1994,3.69018653690188,2.9966594615838,0.764574705320172,6.45084034205372
2153,"Korea, Rep.",1994,0.118090850671408,9.93509972538102,11.5960225357891,9.44331562154336
2154,Latin America & Caribbean (excluding high income),1994,3.63896698430291,5.49944116532754,4.77528835100145,3.51827777966022
2155,Lebanon,1994,6.58919043609278,8.00096216358155,8.00096216297676,8.17828745870234
2156,St. Lucia,1994,-21.840109341249,1.63746965021549,-5.64775615400987,6.14579688921191
2157,Latin America & Caribbean,1994,3.91122485387325,5.44131969187644,4.71950430041747,3.57949839995872
2158,Low income,1994,0.572997066125396,-0.167335097268335,-3.41316690364553,3.08714189864649
2159,Sri Lanka,1994,3.10884544567858,7.83535711698022,9.09999998975317,5.35400055547338
2160,Lower middle income,1994,3.39881738067388,3.75429443432938,4.07412495056082,3.81856479739832
2161,Lesotho,1994,0.222035652045747,9.20544227793619,3.69129089935689,3.75790888581528
2162,Morocco,1994,59.75599041795,3.31076166645541,3.41352474812327,3.6077553943789
2163,Mexico,1994,-0.174087596848764,4.56199908140292,3.30226785356382,4.30587948509387
2164,North Macedonia,1994,7.44304661257868,-8.49928869374479,-6.99557038866212,0.536850209082402
2165,Mozambique,1994,-0.732863967644704,-2.15615213460018,-6.04995792186267,14.5426456185634
2166,Mauritania,1994,-17.0001196996874,5.49772520593856,-8.55736201742866,12.7216805944687
2167,Mauritius,1994,-5.777197943959,4.58723823753688,4.01021084936264,6.49040252157739
2168,Malaysia,1994,-1.89407380540385,9.96510610843779,11.374684975789,13.2898003110698
2169,Namibia,1994,25.1836449378582,9.3810846443937,6.40706530080671,-4.25963037218324
2170,Niger,1994,1.34932717364735,1.30916174698321,-0.934579436549171,2.50092429594375
2171,Nigeria,1994,2.56458888723429,-5.9183618762309,-12.6179308911647,1.87403397332342
2172,Nicaragua,1994,10.9258901112962,5.0766771523526,0.762476492394356,1.28535930661305
2173,Netherlands,1994,2.55992257415578,3.37979105540663,5.32102538430574,2.60721592483782
2174,Norway,1994,2.81822451855331,7.14983457589946,2.77700190554222,3.89620383938268
2175,Nepal,1994,7.6032405877186,9.02715487189707,12.3243447742132,7.31096724654967
2176,New Zealand,1994,0.219117080528378,6.45610284860064,6.87279927664126,4.58594504415997
2177,Pakistan,1994,5.22749275391365,3.88365494207508,4.54682322383778,4.20213669441594
2178,Panama,1994,2.68527046595257,4.28306961835601,4.25784749322595,2.43139825521193
2179,Pre-demographic dividend,1994,0.956241340412006,-2.67768839228361,-7.3214170420337,0.707823581223849
2180,Paraguay,1994,2.70161921565642,3.93090239180331,0.83503542545651,4.93612270778389
2181,South Asia,1994,4.58527734642722,8.3722861160207,9.74583783173939,4.81639925662427
2182,Saudi Arabia,1994,-2.20051264690235,2.27446255550481,5.17741500269832,0.611920819659645
2183,Sudan,1994,-3.70574403734931,-4.94976449451812,-12.0416984567924,7.52414463954902
2184,Singapore,1994,3.21769733534441,14.3294365461194,12.6936807164777,9.84761872467126
2185,El Salvador,1994,-6.05631940693053,7.37414951016511,5.68752093029784,5.00362430797364
2186,Sub-Saharan Africa (excluding high income),1994,0.637944433551255,-0.809458632500252,-3.29509860038712,2.46661375308226
2187,Sub-Saharan Africa,1994,0.639341873218882,-0.80846079990917,-3.29508511244721,2.4673660892707
2188,Suriname,1994,-4.47761316068231,2.68885988338307,2.70270457980435,-5.21303488603249
2189,Sweden,1994,-5.85595099633666,9.11443153757519,15.4201229864982,3.0257435972091
2190,Eswatini,1994,4.58839780348259,4.10982823164998,4.38900567629636,-2.25328944479774
2191,Seychelles,1994,5.81520566685813,1.16273638076754,-3.2728798071675,2.91008315592347
2192,Togo,1994,-0.0626833085125469,26.3334554000347,24.4446550508663,28.8783855519138
2193,Thailand,1994,6.67226846624477,9.65253210960296,8.31742657585355,7.10435167286843
2194,Tajikistan,1994,-8.39999836153541,-25.9846745331762,-31.4000034751827,-22.3580596077858
2195,Latin America & the Caribbean (IDA & IBRD countries),1994,4.09586044743713,5.44117041822037,4.67859426279146,3.59322003648539
2196,South Asia (IDA & IBRD),1994,4.58527734642722,8.37228611602067,9.74583783173939,4.81639925662427
2197,Sub-Saharan Africa (IDA & IBRD countries),1994,0.639341873218839,-0.808460799909142,-3.29508511244721,2.4673660892707
2198,Trinidad and Tobago,1994,7.68952599483835,8.05900331505731,-1.65737295587384,-0.432688535775284
2199,Turkiye,1994,-0.724201096154275,-4.95609316181347,-7.64165486368488,-4.33993500341539
2200,Tanzania,1994,2.10572327226632,1.61665257877006,-0.191934930140263,0.316519568697245
2201,Uganda,1994,1.73462465273859,13.0132573784662,16.6120210881149,13.2402941847775
2202,Ukraine,1994,-10.1000970121928,-34.793413621878,-37.5164605362149,-19.4029561718566
2203,Uruguay,1994,11.571326911709,4.36650855083897,4.03950095109916,12.9399447812338
2204,St. Vincent and the Grenadines,1994,-35.3857019838586,1.48332997155865,-0.510739922355384,6.51038177613663
2205,"Venezuela, RB",1994,-1.10402229866689,-1.32708233141844,-3.43462068679513,-2.73086677889778
2206,Viet Nam,1994,3.36690010031586,13.3893656591289,9.32533844458847,9.57479355030104
2207,South Africa,1994,7.90000009445771,2.3673689244705,2.69999999636936,3.36228181923046
2208,Zambia,1994,-18.9029752881513,-9.85363603209355,-8.62382254611221,-10.6521777819164
2209,Zimbabwe,1994,7.31319977847133,15.4381446029114,20.941173042034,3.13676697875123
2210,Africa Eastern and Southern,1995,3.79409318070596,1.64832046371805,6.30772183489931,5.00512274548784
2211,Africa Western and Central,1995,3.77636124073892,-1.38012575065962,-11.2095490161945,2.55696249998489
2212,Argentina,1995,5.55249833387779,-3.5514369316778,-7.16458660336757,-2.34485173434261
2213,Armenia,1995,4.00000275526473,0.781348683911972,2.59999964634406,15.6737611189705
2214,Antigua and Barbuda,1995,-7.98823263181716,1.81071166544386,-4.99920140552628,-4.79555681363411
2215,Australia,1995,-14.6519133241125,3.71068730392486,2.123530282064,6.14495709109835
2216,Austria,1995,0.272186458798501,3.38608084970755,5.83742514719965,3.26923976331632
2217,Azerbaijan,1995,-7.00000600827941,-13.395638829481,-20.000006792763,-11.9324914945399
2218,Benin,1995,5.7668555494519,3.92118751717609,4.19054882902554,6.9434472020808
2219,Burkina Faso,1995,6.36343515206765,0.198362207830712,5.26985949258618,7.62477431439579
2220,Bangladesh,1995,-0.372499007089829,10.1343668339856,10.7834600396575,4.59364938913743
2221,"Bahamas, The",1995,-2.42084022571828,-0.635092673500978,4.68471645993374,5.34675172708327
2222,Belarus,1995,-2.43856287245977,-13.4411205510824,-10.1995319205288,-14.2852190972131
2223,Belize,1995,-0.102722136620443,2.05421431596781,2.04394481349004,0.78728120461669
2224,Bolivia,1995,1.40372867413734,6.98758736370679,6.79376897732679,3.66829244932319
